tno,pid,whatHappen,keyFacts,stance
4587,202409200308,憲法法庭於2024年9月20日針對死刑釋憲案做出判決，確認刑法中死刑作為最重刑罰的合憲性。判決指出，死刑僅適用於犯罪情節最嚴重且刑事程序符合憲法最嚴密正當法律程序要求的情形。民進黨對此表示尊重，並期望相關單位在後續配套措施的研議中，能夠兼顧維護社會治安與保障基本權利的原則，以符合社會的期待。此案引起社會廣泛關注，憲法法庭的判決為未來死刑制度的適用提供了法律依據。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案做出判決，確認刑法中以死刑為最重本刑的部分在特定情況下合憲。

2. 憲法法庭的判決指出，死刑僅適用於犯罪情節最嚴重的案件，且刑事程序必須符合憲法要求的最嚴密正當法律程序。

3. 民進黨對於憲法法庭的判決表示尊重，並強調後續相關單位需根據判決意旨制定配套措施，以維護社會治安和保障基本權利。

4. 民進黨期盼後續的配套措施能夠審慎研議，確保符合社會的期待和需求。","憲法法庭：針對死刑釋憲案做出判決，認為刑法以死刑為最重本刑部分，僅適用於犯罪情節屬最嚴重，且刑事程序符合憲法最嚴密正當法律程序要求的情形合憲。

民進黨：尊重憲法法庭針對死刑制度合憲性判決，期盼後續相關單位針對判決意旨的配套措施，仍需本於維護社會治安、保障基本權利的原則審慎研議，符合社會期待。"
4587,202409200303,憲法法庭於2024年9月20日作出113年憲判字第8號判決，認定死刑在特定條件下合憲。行政院發言人李慧芝表示，行政院尊重此判決，並將督促法務部依據判決意旨修正相關法律，以符合人權保障及程序正義。王信福等37名死囚曾聲請法規範憲法審查，認為死刑違反憲法平等權、生存權及比例原則。憲法法庭指出，故意殺人罪在符合最嚴密正當法律程序的情況下，死刑制度合憲，但不應作為唯一法定刑。行政院將會商司法院，檢討修正相關法律，以保障人民生命權及正當法律程序。,"1. 2024年09月20日，憲法法庭作出113年憲判字第8號判決，認定死刑有條件合憲。此判決針對刑法及相關法律中涉及死刑的規定，特別是故意殺人罪的個案犯罪情節，認為其符合憲法最嚴密之正當法律程序要求。

2. 行政院發言人李慧芝於2024年09月20日表示，行政院尊重憲法法庭的判決，並將督促法務部依判決意旨修正相關規定，以符合人權保障及程序正義。

3. 王信福等37名死囚聲請法規範憲法審查，認為死刑違反憲法平等權、生存權、比例原則。憲法法庭的判決回應了這一聲請，認定死刑制度合憲，但不得以死刑為唯一之法定刑。

4. 行政院將督促法務部儘速會商司法院，檢討修正刑法、刑事訴訟法、法院組織法及監獄行刑法等相關規定，以符合憲法保障人民生命權、正當法律程序、被告之訴訟上防禦權，以及罪責原則。

5. 李慧芝強調，政府維護社會治安的決心與作為不會鬆懈，並將強化犯罪被害人權益保障，以兼顧人權維護及社會正義。","行政院：尊重憲法法庭判決，將督促法務部依判決意旨修正相關規定，以符合人權保障及程序正義，並維護社會治安的決心不會鬆懈。

李慧芝（行政院發言人）：行政院尊重憲法法庭所為的判決，認為現行死刑制度應有嚴謹的正當程序，將督促法務部儘速會商司法院，檢討修正相關法律，以符合憲法保障。

王信福等37名死囚：認為死刑違反憲法平等權、生存權、比例原則，聲請法規範憲法審查。"
4587,202409200285,憲法法庭於2024年9月20日針對死刑釋憲案做出判決，確認刑法中死刑作為最重刑罰的部分合憲，但訴訟制度上有部分違憲。民進黨立委吳思瑤質詢法務部長鄭銘謙，詢問目前37名死刑犯的處境。鄭銘謙表示，判決不影響其身分，仍依監獄行刑法繼續收容。行政院長卓榮泰表示，行政院將尊重憲法法庭的解釋，並在兩年內完成相關修法。鄭銘謙承諾法務部將遵循判決，盡速提出修法草案。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案做出判決，確認刑法中死刑作為最重刑罰的部分合憲，但訴訟制度上有部分違憲，需要後續修法補正。

2. 同日，行政院長卓榮泰率領行政院各部會首長赴立法院進行施政報告，並表示行政院將尊重憲法法庭的判決，並著手修正訴訟過程中的違憲部分。

3. 法務部長鄭銘謙在立法院答詢時表示，針對憲法法庭的判決，法務部將在2年內完成相關修法，並提出修法草案以符合憲法法庭的要求。

4. 吳思瑤質詢鄭銘謙，關於37名已被判定死刑但尚未執行的死囚，鄭銘謙回應，這些死囚的判決仍然存在，身分沒有改變，依照現行法律繼續收容，後續將檢視是否需要重新審理。","吳思瑤：質疑死刑釋憲案對37名死囚的影響，詢問行政部門的立場及後續修法政策。

鄭銘謙：判決仍然存在，死囚身分不變，依照監獄行刑法繼續收容，法務部會在2年內完成修法。

卓榮泰：行政院尊重大法官的解釋，現行制度原則上合憲，但訴訟過程有違憲部分需補正。"
4587,202409200283,憲法法庭於2024年9月20日做出113年憲判字第8號判決，認定死刑的刑罰規定在特定條件下合憲。全體37名聲請人可依此判決提起非常上訴。判決指出，若故意殺人罪案件中，偵辦或審判過程中缺乏辯護人，或被告有精神障礙，則不得科處或執行死刑。最高檢察署表示，將依判決意旨及法律規定處理，並於當日下午召開因應會議，研議是否提起非常上訴及修法後的處理方式。,"1. 2024年09月20日，憲法法庭做出113年憲判字第8號判決，認為死刑的刑罰規定有條件合憲，允許37名死囚援引判決意旨提起非常上訴。

2. 憲法法庭指出，故意殺人罪案件中若檢警偵辦時沒有辯護人辯護、第三審審判時沒有強制辯護、言詞辯論、各級法院合議庭沒有一致決，或被告在行為時、審理時有精神障礙或其他心智缺陷者，均不得科處死刑。

3. 根據判決，民國88年4月21日修正公布的刑法第348條第1項有關「唯一死刑」部分違憲，雖已非現行法律，但仍進行法規範憲法審查，影響2名聲請人確定判決。

4. 最高檢察署於2024年09月20日下午4時召開因應會議，研議是否提起非常上訴，並成立10人因應小組，由檢察總長邢泰釗擔任召集人，主任檢察官吳慎志為副召集人。

5. 最高檢察署表示，將審酌判決意旨及主文宣示內容，逐案閱覽卷證資料，判斷是否符合判決意旨，決定是否提起非常上訴救濟，並依新法及個案情形審慎處理。","憲法法庭：認為死刑的刑罰規定有條件合憲，故意殺人罪案件若無辯護人辯護或被告有精神障礙，均不得科處死刑，相關法規須修法。

最高檢察署：表示將依相關法律規定妥速辦理，審酌判決意旨及主文宣示內容，研議原因案件是否提起非常上訴，並依新法及個案情形審酌是否提起非常上訴。

邢泰釗（檢察總長）：擔任因應小組召集人，預先擬定相應措施，並召開因應會議。

吳慎志（主任檢察官）：擔任因應小組副召集人，參與預先擬定相應措施。"
4587,202409200280,憲法法庭於2024年9月20日對社會矚目的死刑釋憲案做出有條件合憲的判決，認定刑法中死刑作為最重刑罰僅在犯罪情節最嚴重且符合憲法程序要求的情況下合憲。國民黨對此結果表示遺憾，認為此判決實質上接近廢除死刑，與多數台灣人民的感受不符，並批評民進黨推動廢死的立場。國民黨要求民進黨政府明確表態對死刑的態度，並呼籲法務部儘快執行已確定的死刑判決，以回應社會期待。國民黨強調，死刑合憲是其一貫主張，並呼籲對精神障礙犯的死刑判決需有嚴格的科學認定。,"1. 2024年09月20日，憲法法庭針對社會矚目的死刑釋憲案做出有條件合憲的判決，判決指出刑法中死刑作為最重刑罰僅適用於犯罪情節最嚴重且符合憲法正當法律程序的情況。

2. 國民黨對於憲法法庭的釋憲結果表示遺憾，認為這幾乎宣示實質廢死，並批評民進黨可能會不顧民意反對，逐步推進廢除死刑。

3. 國民黨立法院黨團召開記者會，質疑有條件合憲的判決可能衍生問題，並要求民進黨政府和法務部釐清已經定讞的死刑判決是否執行及何時執行。

4. 國民黨團首席副書記長王鴻薇呼籲行政院和法務部盡快執行符合條件的死刑判決，並對於精神障礙犯不能判處死刑的規定，要求未來司法院要有嚴格的科學認定。

5. 國民黨強調死刑合憲是其一再要求的結果，並希望限縮死刑的部分能合乎社會公平正義及合理原則。","國民黨：對於釋憲結果表達遺憾，認為幾乎宣示實質廢死，彰顯民進黨恐怕仍會以分階段的方式，不顧民意反對，逐步推進廢除死刑。

國民黨：憲法法庭透過空洞、適用不易的「犯罪情節屬最嚴重」，加以死刑判決應經各級法院合議庭法官一致決，達到「實質廢死」目的，與絕大多數台灣人民感受有相當大的落差。

國民黨：廢除死刑本來就是立法工作，更是政治問題。大法官的判決結果，雖然限縮範圍，但已經明確證明「死刑合憲」，民進黨主張廢除死刑毫無憲法基礎，應該清楚表態對於死刑態度，並修改廢死黨綱。

羅智強（國民黨立法院黨團副書記長）：超過8成人民的憤怒之聲，對於司法正義的期待之聲，以及被害者家屬的心情，顯然大法官聽見了。但質疑有條件合憲的判決，會衍生問題，要求民進黨政府、法務部釐清執行死刑的問題。

王鴻薇（國民黨團首席副書記長）：雖然判決死刑合憲，但做了許多限縮，行政院、法務部應盡快釐清，37名死刑犯中，合乎要執行死刑的，應盡快執行，回應社會期待。呼籲檢察總長對重大案件不應再提非常上訴。

王鴻薇：針對精神障礙犯不能判處死刑，司法院要有嚴格科學認定，不要讓犯下重大刑案者能以精神障礙問題免死。死刑合憲是國民黨一再的要求，限縮死刑部分應合乎社會公平正義及合理原則。"
4587,202409200274,憲法法庭於2024年9月20日針對死刑制度合憲性做出113年憲判字第8號判決，確認刑法中死刑作為最重刑罰僅適用於犯罪情節最嚴重且符合憲法正當法律程序的情況下合憲。總統賴清德表示尊重此判決，並期待相關部門依據判決修正法規，以符合程序正義及人權價值。總統府發言人郭雅慧指出，這一判決是台灣司法的重要里程碑，並呼籲社會以理解、包容、尊重的態度進行對話，政府將加強社會安全網及被害人保護，期望法制能同時維護治安及人權。,"1. 2024年09月20日，憲法法庭做出113年憲判字第8號判決，確認死刑制度在特定情況下合憲，要求刑事程序必須符合最嚴密的正當法律程序。

2. 總統府表示，總統賴清德尊重憲法法庭的判決結果，並期待相關部門依據判決意旨修正配套法規，以符合程序正義和人權價值。

3. 總統府發言人郭雅慧指出，憲法法庭的判決是台灣司法的重要里程碑，強調在最嚴重犯罪情節下，死刑制度合憲，但需有嚴謹的配套程序。

4. 郭雅慧表示，總統理解台灣社會對死刑制度的多元聲音，期望全民以理解、包容、尊重的態度持續對話，政府將加強社會安全網和被害人保護。

5. 總統府呼籲朝野共同協力，讓法制既能維護社會治安，也更符合人權理念。","總統府：總統賴清德尊重憲法法庭對死刑制度合憲性的判決結果，期待相關部門依判決意旨修正配套法規，以符合程序正義、人權價值，讓法制更加完善。

郭雅慧（總統府發言人）：憲法法庭判決認為死刑制度在特定情況下合憲，要求嚴謹的配套程序，這是台灣司法的重要里程碑。總統理解社會多元聲音，期盼全民以理解、包容、尊重的態度持續對話；政府將落實社會安全網，加強被害人保護，期望朝野協力維護社會治安並符合人權理念。"
4587,202409200248,憲法法庭於2024年9月20日針對死刑釋憲案宣判有條件合憲，判決指出刑法中以死刑為最重本刑的部分，僅在犯罪情節最嚴重且符合憲法最嚴密正當法律程序的情況下合憲。民進黨立法院黨團書記長蔡易餘表示尊重大法官的解釋，並將評估是否涉及修法，特別是針對精神障礙者的訴訟辯護能力問題。民進黨立委林俊憲在臉書上分享判決重點，指出死刑作為刑罰合憲，但唯一死刑違憲，並強調審判程序需更嚴謹。此次判決兼顧民意與程序正義，反映台灣法治的進步。,"1. 2024年09月20日，憲法法庭針對死刑釋憲案宣判有條件合憲，判決為113年憲判字第8號。刑法中以死刑為最重本刑的部分，僅在犯罪情節最嚴重且刑事程序符合憲法要求的情況下合憲。

2. 民進黨立法院黨團書記長蔡易餘表示，尊重大法官的解釋，刑罰中有死刑的部分合憲，但針對精神障礙、精神缺陷者的訴訟辯護能力不足問題，可能涉及違憲，將展開修法評估。

3. 民進黨立委林俊憲在臉書撰文，指出憲法法庭判決的重點包括死刑合憲、唯一死刑違憲，以及審判程序需更嚴謹，要求死刑審判必須有言詞辯論和強制辯護。

4. 根據司法院新聞稿，死刑作為刑罰是合憲的，但若一條罪名的刑度是唯一死刑則違憲。大法官要求提高死刑審判的嚴謹度，以強化程序正義。

5. 林俊憲強調，國發會的死刑民意調查顯示88%的民眾不贊成廢除死刑，此次判決兼顧民意並強化台灣法治國家的程序正義。","蔡易餘（民進黨立法院黨團書記長）：尊重大法官的解釋，認為刑罰有死刑是合憲的，但針對精神障礙、精神缺陷者的訴訟辯護能力問題，可能涉及違憲，將展開修法評估。

林俊憲（民進黨立委）：憲法法庭判決指出死刑合憲，但唯一死刑違憲，審判程序需更嚴謹。強調民意調查顯示88%民眾不贊成廢除死刑，此次判決兼顧民意與程序正義，推動改革。"
4587,202409200127,憲法法庭於2024年9月20日下午3時宣示死刑釋憲案判決。此案由王信福等37名死囚聲請，認為死刑違反憲法平等權、生存權及比例原則。新北市長侯友宜（市長）表示，希望憲法法庭能同理被害者的痛苦，做出合理判決。侯友宜強調，作為刑警出身，他深知被害者及其家屬的痛苦，並呼籲以同理心看待此案。此外，侯友宜提到新北市里鄰調整規劃，將啟動地方說明會，並就國土計畫法的困境希望中央與地方合作解決。,"1. 2024年09月20日下午3時，憲法法庭將在司法院憲法法庭宣示死刑釋憲案的判決。此案由王信福等37名死囚聲請，認為死刑違反憲法平等權、生存權及比例原則。

2. 新北市長侯友宜在2024年09月20日上午出席市政行程後表示，他希望憲法法庭能同理被害者的痛苦，做出更合理的判決。他強調自己刑警出身，能感受到被害者及其家屬的痛苦。

3. 新北市將啟動地方說明會，針對里鄰調整規劃進行說明。新北市目前有1032個里，侯友宜表示將在29區舉辦說明會，以傾聽市民聲音，確保里鄰調整的資源與運作更順暢。

4. 侯友宜提到國土計畫法的討論已久，他在行政院多次提出地方面臨的困境，並希望中央能跨部會協調，與地方合作解決問題。","侯友宜（新北市長）：希望憲法法庭能同理被害者的痛，做出更合理判決。他強調自己刑警出身，能感受被害者與家屬的痛，這種痛一輩子都無法抹滅。

王信福等37名死囚：認為死刑違反憲法平等權、生存權、比例原則，聲請法規範憲法審查。

憲法法庭：將於2024年9月20日下午3時在司法院憲法法庭宣示死刑釋憲案判決。

侯友宜（新北市長）：針對新北市里鄰調整規劃，表示將啟動地方說明會，傾聽市民聲音，讓里鄰調整做到位，資源與運作更順暢。

侯友宜（新北市長）：對於國土計畫法，指出地方面臨困境，希望中央能跨部會協調，與地方合作，共同解決問題。"
4587,202409200084,憲法法庭於2024年9月20日下午3時針對死刑釋憲案宣示判決。法務部長鄭銘謙表示，法務部已成立應變小組，研判各種可能結果並預擬措施。行政院長卓榮泰當天率領各部會首長赴立法院進行施政報告，鄭銘謙於會前受訪時做出上述表示。王信福等37名死囚聲請法規範憲法審查，認為死刑違反憲法平等權、生存權及比例原則。憲法法庭於4月23日結束言詞辯論，並於今日開放旁聽及網路直播。對於裁定結果，民進黨立法院黨團總召柯建銘表示尊重大法官的決定。若裁定死刑違憲，鄭銘謙表示將依法繼續收容受刑人。,"1. 2024年09月20日下午3時，憲法法庭將在司法院憲法法庭宣示針對死刑釋憲案的判決，並開放旁聽及網路直播。

2. 法務部長鄭銘謙於2024年09月20日表示，法務部已成立應變小組，研判各種可能結果並預擬適當的應變措施，以應對憲法法庭的裁定結果。

3. 行政院長卓榮泰於2024年09月20日率領行政院各部會首長赴立法院進行施政報告並備質詢，鄭銘謙在會前受訪時重申法務部的應變準備。

4. 王信福等37名死囚聲請法規範憲法審查，認為死刑違反憲法平等權、生存權及比例原則，憲法法庭已於4月23日結束言詞辯論。

5. 民進黨立法院黨團總召柯建銘於2024年09月20日上午對憲法法庭裁定結果表示尊重大法官的決定，而民眾黨團則表態要嚴審法務部預算，鄭銘謙表示會努力溝通。","法務部長鄭銘謙：法務部已成立應變小組，研判各種可能結果，並預擬適當的應變措施。若憲法法庭裁定死刑違憲，後續會依法繼續收容受刑人。

行政院長卓榮泰：率領行政院各部會首長赴立法院進行施政報告並備質詢。

民進黨立法院黨團總召柯建銘：對於憲法法庭裁定結果，表示「尊重大法官的決定」。

民眾黨團：表態要嚴審法務部預算。"
4587,202409200062,憲法法庭於2024年9月20日下午3時宣示針對死刑釋憲案的判決。此案由王信福等37名死囚聲請，認為死刑違反憲法平等權、生存權及比例原則。行政院長卓榮泰表示，基於五權憲政體制，應靜待判決結果，並期待社會能夠平和。立法院新會期同日開議，卓榮泰列席施政報告並備質詢。國民黨主席朱立倫則表示，台灣目前沒有條件廢除死刑。憲法法庭的判決將在司法院開放旁聽及網路直播。,"1. 2024年09月20日 15:00，憲法法庭將在司法院宣示針對死刑釋憲案的判決，並開放旁聽及網路直播。

2. 行政院長卓榮泰在立法院新會期開議時接受媒體聯訪，表示基於五權憲政體制，應靜待憲法法庭的解釋結果，並期待社會能夠平和。

3. 王信福等37名死囚聲請法規範憲法審查，認為死刑違反憲法平等權、生存權及比例原則，憲法法庭已於4月23日結束言詞辯論。

4. 國民黨主席朱立倫針對死刑釋憲案結果將宣判表示，台灣目前沒有條件廢除死刑，並作出相關回應。","卓榮泰（行政院長）：基於五權憲政的體制，應靜待憲法法庭的解釋文字，現在不宜多說，只期待社會能夠平和。無論如何，政府維護社會治安的決心與作為絕對不會放鬆。

王信福等37名死囚：認為死刑違反憲法平等權、生存權、比例原則，聲請法規範憲法審查。

朱立倫（國民黨主席）：台灣目前沒有條件廢除死刑，對於死刑釋憲案結果將宣判的議題作出相關回應。"
4587,202409190060,憲法法庭將於9月20日下午3時在司法院憲法法庭宣判王信福等37名死囚聲請的死刑違憲案。這些死囚認為死刑違反憲法中的平等權、生存權及比例原則，並已於4月23日進行言詞辯論。司法院開放32個旁聽席位，民眾可於當日下午2時15分至2時45分在台灣高等法院刑事庭大廈1樓入口處領取旁聽證。此次宣判將同時進行網路直播。該案原定於言詞辯論後3個月內宣判，但因必要性已延長至9月20日。,"1. 2023年9月20日下午3時，憲法法庭將於司法院憲法法庭宣判王信福等37名死囚聲請的死刑違憲案，並開放32席民眾旁聽及網路直播。

2. 2023年9月20日下午2時15分至2時45分，民眾可持國民身分證或其他證件至台灣高等法院刑事庭大廈1樓入口處，排隊領取旁聽證，額滿為止。

3. 2023年4月23日，憲法法庭召開言詞辯論庭，邀集死囚訴訟代理人、法務部及專家學者陳述意見，辯論當天終結。

4. 2023年7月12日，憲法法庭公告延長死刑釋憲案的宣示判決期間，依據憲法訴訟法第26條第2項後段規定。

5. 2023年9月16日，憲法法庭公告將於9月20日下午3時宣示判決，審理王信福聲請案及相關併案。","王信福等37名死囚：認為死刑違反憲法平等權、生存權、比例原則，聲請法規範憲法審查並停止執行。

司法院：指出憲法法庭席位共64席，開放民眾旁聽32席，並提供網路直播。

憲法法庭：於4月23日召開言詞辯論庭，邀集死囚訴訟代理人、法務部及專家學者陳述意見，並於9月20日下午3時宣判。"
4587,202409180189,國民黨主席朱立倫於2024年9月18日表示，大法官法庭將於9月20日宣判死刑存廢釋憲案。中華人權協會指出，超過八成民意反對廢除死刑，且多數民眾不贊成由大法官直接判決。朱立倫強調，這一決定關乎社會公平正義，國民黨堅持現階段不具備廢死條件。此外，朱立倫批評民進黨對立法院長韓國瑜的杯葛行為，影響國慶活動籌備。國民黨將於11月24日慶祝130週年黨慶，並在桃園國際會展中心舉行全代會，展現國民黨的國際化與年輕化。,"1. 2024年09月18日，國民黨主席朱立倫表示，大法官法庭將於9月20日下午3時在司法院憲法法庭宣判死刑存廢釋憲案。中華人權協會相關團體已召開記者會，指出超過8成民意反對廢除死刑，並且不贊成由大法官直接判決。

2. 王信福等37名死囚聲請法規範憲法審查，認為死刑違反憲法平等權、生存權及比例原則。憲法法庭已公告將於2024年09月20日下午3時宣判此案。

3. 朱立倫在國民黨中常會上批評民進黨對立法院長韓國瑜的態度，指出民主基金會至今未通過韓國瑜提名的相關人士，並且國慶晚會募款不順，認為這是因為韓國瑜的國民黨籍而遭到杯葛。

4. 朱立倫宣布，國民黨將於2024年11月24日舉辦130週年黨慶，全代會將選在這一天舉行，地點為桃園國際會展中心，旨在展現國民黨對中華民國及台灣的責任與努力。

5. 朱立倫強調，國民黨作為國會最大政黨及地方多數執政黨，希望能展現其在台灣建設上的成果，並且展現國民黨的新面貌，走向國際與年輕化。","朱立倫（國民黨主席）：朱立倫表示，中華人權協會相關團體的調查顯示，超過8成民意反對廢除死刑，且更多民意不贊成由大法官直接判決。他強調，這不是大法官或民進黨部分人士的意識形態能決定的問題，國民黨一定站在公平正義這邊，現階段還沒有條件可以廢死。

王信福等37名死囚：這些死囚認為死刑違反憲法平等權、生存權和比例原則，因此聲請法規範憲法審查。

朱立倫（國民黨主席）：朱立倫批評民進黨對立法院長韓國瑜的態度，認為民進黨在新國會成立後，對韓國瑜提名的相關人士進行杯葛和抵制，這影響了國慶活動的籌備工作。

朱立倫（國民黨主席）：朱立倫宣布，國民黨將在11月24日慶祝130週年黨慶，並強調國民黨對中華民國和台灣的責任與努力，從保衛台灣到建設台灣，國民黨都是最負責任的政黨。"
4587,202405010320,國家人權委員會主委陳菊於2024年5月1日表示，人權會在憲法法庭表達廢除死刑的立場，並成立推動逐步廢除死刑小組。儘管台灣80%的民意支持死刑，陳菊強調將參考歐洲國家的經驗進行社會溝通。當日下午，陳菊會見歐洲經貿辦事處長高哲夫（Filip Grzegorzewski），雙方就死刑存廢、移工及人權教育等議題進行交流。陳菊指出，4月23日台灣就死刑釋憲案進行言詞辯論，人權會受邀以鑑定機關身分參與，並表達廢除死刑的立場。高哲夫表示，期待台歐盟雙邊在人權議題上深化交流，協助台灣逐步廢除死刑。,"1. 2024年05月01日，人權會主委陳菊表示，人權會在憲法法庭表達廢除死刑的立場，並成立推動逐步廢除死刑小組，計畫參考歐洲國家經驗進行社會溝通。

2. 2024年05月01日下午，陳菊會見歐洲經貿辦事處長高哲夫，雙方就死刑存廢、移工、人權教育等議題進行廣泛交流，強調人權在歐盟印太合作戰略中的重要性。

3. 2024年04月23日，台灣就死刑釋憲案進行言詞辯論，人權會受邀以鑑定機關身分，由監委高涌誠代表出席憲法法庭，提供廢除死刑的鑑定意見。

4. 陳菊指出，廢除死刑在台灣具高度爭議，80%民意支持死刑，廢除立場遭受輿論壓力，需更多理性討論空間，並將持續與NGO、大專院校合作展開社會對話。

5. 高哲夫表示，期待台歐盟雙邊在人權議題上深化交流，透過歐盟經驗協助台灣逐步廢除死刑，並期盼陳菊能到歐洲分享台灣人權經驗，共同為世界人權做出貢獻。","陳菊（國家人權委員會主委）：人權會在憲法法庭表達廢死立場，成立推動逐步廢除死刑小組，並參考歐洲國家經驗進行社會溝通。廢除死刑在台灣具高度爭議，80%民意支持死刑，需要更多理性討論空間。人權會將持續與NGO團體、大專院校合作，展開社會對話，修復犯罪創傷，保護被害人正義。

高哲夫（歐洲經貿辦事處長）：人權是歐盟的DNA，台灣是歐盟的重要夥伴，期待台歐盟雙邊在人權議題上深化交流。希望透過歐盟經驗分享，協助台灣達到逐步廢除死刑的目標。"
